,9,10,11,12
2019-12-16 08:00:00+01:00,42.88,42.88,42.88,38.66
2019-12-16 09:00:00+01:00,42.0,42.0,42.0,43.0
2019-12-16 10:00:00+01:00,41.2,41.2,41.2,43.53
2019-12-16 11:00:00+01:00,40.83,40.83,40.83,41.83
2019-12-16 12:00:00+01:00,41.1,41.1,41.1,38.09
2019-12-16 13:00:00+01:00,41.27,41.27,41.27,38.65
2019-12-16 14:00:00+01:00,41.41,41.41,41.41,39.8
2019-12-16 15:00:00+01:00,42.32,42.32,42.32,42.38
2019-12-16 16:00:00+01:00,42.66,42.66,42.66,43.5
2019-12-16 17:00:00+01:00,42.37,42.37,42.37,63.0
2019-12-16 18:00:00+01:00,41.41,41.41,41.41,73.3
2019-12-16 19:00:00+01:00,40.68,40.68,40.68,61.1
2019-12-16 20:00:00+01:00,40.17,40.17,40.17,60.21
2019-12-16 21:00:00+01:00,39.14,39.14,39.14,51.83
2019-12-16 22:00:00+01:00,37.86,37.86,37.86,42.0
2019-12-16 23:00:00+01:00,37.19,37.19,37.19,37.1
2019-12-17 00:00:00+01:00,36.51,36.51,36.51,34.03
2019-12-17 01:00:00+01:00,36.43,36.43,36.43,34.15
2019-12-17 02:00:00+01:00,36.39,36.39,36.39,34.82
2019-12-17 03:00:00+01:00,36.39,36.39,36.39,34.44
2019-12-17 04:00:00+01:00,36.33,36.33,36.33,34.02
2019-12-17 05:00:00+01:00,37.11,37.11,37.11,34.01
2019-12-17 06:00:00+01:00,37.94,37.94,37.94,34.29
2019-12-17 07:00:00+01:00,40.54,40.54,40.54,40.08
2019-12-17 08:00:00+01:00,45.09,45.09,45.09,48.0
2019-12-17 09:00:00+01:00,41.33,41.33,41.33,56.6
2019-12-17 10:00:00+01:00,40.15,40.15,40.15,56.0
2019-12-17 11:00:00+01:00,39.17,39.17,39.17,54.0
2019-12-17 12:00:00+01:00,38.88,38.88,38.88,55.0
2019-12-17 13:00:00+01:00,39.05,39.05,39.05,52.42
2019-12-17 14:00:00+01:00,39.6,39.6,39.6,52.21
2019-12-17 15:00:00+01:00,41.16,41.16,41.16,50.6
2019-12-17 16:00:00+01:00,41.42,41.42,41.42,54.94
2019-12-17 17:00:00+01:00,40.79,40.79,40.79,84.4
2019-12-17 18:00:00+01:00,38.79,38.79,38.79,80.3
2019-12-17 19:00:00+01:00,37.96,37.96,37.96,62.0
2019-12-17 20:00:00+01:00,37.21,37.21,37.21,50.07
2019-12-17 21:00:00+01:00,37.32,37.32,37.32,44.26
2019-12-17 22:00:00+01:00,36.93,36.93,36.93,39.29
2019-12-17 23:00:00+01:00,36.48,36.48,36.48,34.71
2019-12-18 00:00:00+01:00,36.24,36.24,36.24,41.75
2019-12-18 01:00:00+01:00,36.19,36.19,36.19,36.24
2019-12-18 02:00:00+01:00,36.18,36.18,36.18,35.0
2019-12-18 03:00:00+01:00,36.21,36.21,36.21,34.4
2019-12-18 04:00:00+01:00,36.29,36.29,36.29,31.0
2019-12-18 05:00:00+01:00,36.75,36.75,36.75,26.95
2019-12-18 06:00:00+01:00,37.61,37.61,37.61,31.65
2019-12-18 07:00:00+01:00,39.95,39.95,39.95,42.74
2019-12-18 08:00:00+01:00,40.76,40.76,40.76,46.21
2019-12-18 09:00:00+01:00,41.19,41.19,41.19,52.3
2019-12-18 10:00:00+01:00,40.63,40.63,40.63,48.8
2019-12-18 11:00:00+01:00,40.18,40.18,40.18,41.84
2019-12-18 12:00:00+01:00,39.88,39.88,39.88,40.34
2019-12-18 13:00:00+01:00,39.8,39.8,39.8,40.67
2019-12-18 14:00:00+01:00,39.88,39.88,39.88,41.45
2019-12-18 15:00:00+01:00,40.06,40.06,40.06,39.83
2019-12-18 16:00:00+01:00,40.43,40.43,40.43,41.62
2019-12-18 17:00:00+01:00,40.61,40.61,40.61,47.2
2019-12-18 18:00:00+01:00,40.25,40.25,40.25,44.4
2019-12-18 19:00:00+01:00,39.87,39.87,39.87,40.17
2019-12-18 20:00:00+01:00,39.17,39.17,39.17,46.0
2019-12-18 21:00:00+01:00,38.05,38.05,38.05,39.62
2019-12-18 22:00:00+01:00,37.09,37.09,37.09,31.15
2019-12-18 23:00:00+01:00,36.24,36.24,36.24,26.31
2019-12-19 00:00:00+01:00,36.07,36.07,36.07,17.54
2019-12-19 01:00:00+01:00,35.91,35.91,35.91,13.04
2019-12-19 02:00:00+01:00,35.57,35.57,35.57,11.8
2019-12-19 03:00:00+01:00,35.44,35.44,35.44,9.96
2019-12-19 04:00:00+01:00,35.57,35.57,35.57,6.64
2019-12-19 05:00:00+01:00,36.39,36.39,36.39,9.97
2019-12-19 06:00:00+01:00,37.1,37.1,37.1,25.95
2019-12-19 07:00:00+01:00,38.72,38.72,38.72,40.1
2019-12-19 08:00:00+01:00,40.09,40.09,40.09,37.93
2019-12-19 09:00:00+01:00,39.44,39.44,39.44,37.0
2019-12-19 10:00:00+01:00,38.04,38.04,38.04,39.5
2019-12-19 11:00:00+01:00,37.69,37.69,37.69,40.8
2019-12-19 12:00:00+01:00,37.57,37.57,37.57,41.16
2019-12-19 13:00:00+01:00,37.67,37.67,37.67,44.0
2019-12-19 14:00:00+01:00,38.01,38.01,38.01,44.65
2019-12-19 15:00:00+01:00,38.72,38.72,38.72,40.0
2019-12-19 16:00:00+01:00,39.49,39.49,39.49,42.0
2019-12-19 17:00:00+01:00,39.36,39.36,39.36,57.1
2019-12-19 18:00:00+01:00,38.81,38.81,38.81,54.0
2019-12-19 19:00:00+01:00,37.96,37.96,37.96,46.1
2019-12-19 20:00:00+01:00,36.93,36.93,36.93,46.5
2019-12-19 21:00:00+01:00,36.48,36.48,36.48,40.24
2019-12-19 22:00:00+01:00,36.49,36.49,36.49,38.94
2019-12-19 23:00:00+01:00,36.25,36.25,36.25,34.0
2019-12-20 00:00:00+01:00,36.11,36.11,36.11,25.6
2019-12-20 01:00:00+01:00,35.95,35.95,35.95,25.1
2019-12-20 02:00:00+01:00,35.92,35.92,35.92,24.99
2019-12-20 03:00:00+01:00,35.73,35.73,35.73,21.42
2019-12-20 04:00:00+01:00,35.91,35.91,35.91,22.1
2019-12-20 05:00:00+01:00,35.99,35.99,35.99,25.59
2019-12-20 06:00:00+01:00,36.68,36.68,36.68,29.87
2019-12-20 07:00:00+01:00,37.56,37.56,37.56,43.0
2019-12-20 08:00:00+01:00,38.13,38.13,38.13,37.38
2019-12-20 09:00:00+01:00,38.05,38.05,38.05,43.07
2019-12-20 10:00:00+01:00,37.94,37.94,37.94,47.81
2019-12-20 11:00:00+01:00,37.94,37.94,37.94,49.9
2019-12-20 12:00:00+01:00,37.77,37.77,37.77,50.9
2019-12-20 13:00:00+01:00,37.59,37.59,37.59,47.5
2019-12-20 14:00:00+01:00,37.49,37.49,37.49,42.39
2019-12-20 15:00:00+01:00,37.42,37.42,37.42,35.1
2019-12-20 16:00:00+01:00,37.46,37.46,37.46,38.0
2019-12-20 17:00:00+01:00,37.45,37.45,37.45,51.67
2019-12-20 18:00:00+01:00,37.48,37.48,37.48,50.76
2019-12-20 19:00:00+01:00,37.0,37.0,37.0,43.8
2019-12-20 20:00:00+01:00,36.16,36.16,36.16,42.45
2019-12-20 21:00:00+01:00,36.12,36.12,36.12,41.65
2019-12-20 22:00:00+01:00,35.79,35.79,35.79,38.02
2019-12-20 23:00:00+01:00,35.45,35.45,35.45,34.0
2019-12-21 00:00:00+01:00,35.55,35.55,35.55,47.3
2019-12-21 01:00:00+01:00,35.39,35.39,35.39,43.0
2019-12-21 02:00:00+01:00,35.16,35.16,35.16,39.0
2019-12-21 03:00:00+01:00,35.0,35.0,35.0,31.5
2019-12-21 04:00:00+01:00,35.0,35.0,35.0,27.96
2019-12-21 05:00:00+01:00,35.18,35.18,35.18,26.91
2019-12-21 06:00:00+01:00,34.56,34.56,34.56,26.3
2019-12-21 07:00:00+01:00,35.31,35.31,35.31,30.06
2019-12-21 08:00:00+01:00,35.15,35.15,35.15,36.4
2019-12-21 09:00:00+01:00,35.91,35.91,35.91,38.3
2019-12-21 10:00:00+01:00,36.18,36.18,36.18,39.31
2019-12-21 11:00:00+01:00,36.32,36.32,36.32,42.0
2019-12-21 12:00:00+01:00,36.25,36.25,36.25,40.0
2019-12-21 13:00:00+01:00,36.16,36.16,36.16,43.58
2019-12-21 14:00:00+01:00,36.78,36.78,36.78,40.3
2019-12-21 15:00:00+01:00,37.43,37.43,37.43,44.64
2019-12-21 16:00:00+01:00,38.17,38.17,38.17,45.7
2019-12-21 17:00:00+01:00,38.29,38.29,38.29,54.3
2019-12-21 18:00:00+01:00,37.76,37.76,37.76,60.8
2019-12-21 19:00:00+01:00,36.92,36.92,36.92,55.43
2019-12-21 20:00:00+01:00,35.91,35.91,35.91,48.0
2019-12-21 21:00:00+01:00,35.66,35.66,35.66,46.0
2019-12-21 22:00:00+01:00,35.21,35.21,35.21,48.0
2019-12-21 23:00:00+01:00,34.78,34.78,34.78,42.1
2019-12-22 00:00:00+01:00,36.1,36.1,36.1,47.0
2019-12-22 01:00:00+01:00,36.0,36.0,36.0,47.0
2019-12-22 02:00:00+01:00,35.93,35.93,35.93,50.0
2019-12-22 03:00:00+01:00,35.93,35.93,35.93,38.5
2019-12-22 04:00:00+01:00,35.94,35.94,35.94,35.04
2019-12-22 05:00:00+01:00,35.98,35.98,35.98,28.58
2019-12-22 06:00:00+01:00,35.96,35.96,35.96,28.0
2019-12-22 07:00:00+01:00,36.17,36.17,36.17,33.8
2019-12-22 08:00:00+01:00,36.18,36.18,36.18,33.5
2019-12-22 09:00:00+01:00,36.48,36.48,36.48,39.38
2019-12-22 10:00:00+01:00,37.15,37.15,37.15,45.0
2019-12-22 11:00:00+01:00,37.6,37.6,37.6,41.49
2019-12-22 12:00:00+01:00,37.54,37.54,37.54,42.31
2019-12-22 13:00:00+01:00,37.08,37.08,37.08,44.2
2019-12-22 14:00:00+01:00,37.33,37.33,37.33,43.3
2019-12-22 15:00:00+01:00,37.65,37.65,37.65,42.28
2019-12-22 16:00:00+01:00,38.44,38.44,38.44,46.29
2019-12-22 17:00:00+01:00,38.8,38.8,38.8,61.8
2019-12-22 18:00:00+01:00,38.28,38.28,38.28,71.1
2019-12-22 19:00:00+01:00,37.4,37.4,37.4,54.53
2019-12-22 20:00:00+01:00,36.99,36.99,36.99,42.35
2019-12-22 21:00:00+01:00,36.92,36.92,36.92,36.91
2019-12-22 22:00:00+01:00,36.75,36.75,36.75,38.5
2019-12-22 23:00:00+01:00,36.32,36.32,36.32,29.9
2019-12-23 00:00:00+01:00,36.03,36.03,36.03,41.37
2019-12-23 01:00:00+01:00,35.85,35.85,35.85,35.2
2019-12-23 02:00:00+01:00,35.62,35.62,35.62,29.95
2019-12-23 03:00:00+01:00,35.59,35.59,35.59,24.96
2019-12-23 04:00:00+01:00,35.67,35.67,35.67,20.69
2019-12-23 05:00:00+01:00,35.8,35.8,35.8,2.14
2019-12-23 06:00:00+01:00,36.16,36.16,36.16,20.28
2019-12-23 07:00:00+01:00,36.63,36.63,36.63,29.59
2019-12-23 08:00:00+01:00,37.33,37.33,37.33,33.05
2019-12-23 09:00:00+01:00,37.56,37.56,37.56,40.3
2019-12-23 10:00:00+01:00,37.4,37.4,37.4,41.89
2019-12-23 11:00:00+01:00,37.3,37.3,37.3,38.9
2019-12-23 12:00:00+01:00,37.13,37.13,37.13,38.9
2019-12-23 13:00:00+01:00,37.04,37.04,37.04,38.58
2019-12-23 14:00:00+01:00,37.09,37.09,37.09,38.5
2019-12-23 15:00:00+01:00,37.51,37.51,37.51,40.9
2019-12-23 16:00:00+01:00,37.97,37.97,37.97,34.9
2019-12-23 17:00:00+01:00,38.96,38.96,38.96,50.11
2019-12-23 18:00:00+01:00,39.19,39.19,39.19,55.5
2019-12-23 19:00:00+01:00,37.96,37.96,37.96,54.54
2019-12-23 20:00:00+01:00,36.93,36.93,36.93,50.0
2019-12-23 21:00:00+01:00,36.36,36.36,36.36,42.3
2019-12-23 22:00:00+01:00,36.12,36.12,36.12,40.14
2019-12-23 23:00:00+01:00,35.91,35.91,35.91,35.15
2019-12-24 00:00:00+01:00,36.34,36.34,36.34,37.7
2019-12-24 01:00:00+01:00,36.21,36.21,36.21,40.54
2019-12-24 02:00:00+01:00,35.76,35.76,35.76,36.94
2019-12-24 03:00:00+01:00,35.73,35.73,35.73,36.4
2019-12-24 04:00:00+01:00,35.78,35.78,35.78,33.66
2019-12-24 05:00:00+01:00,35.75,35.75,35.75,32.4
2019-12-24 06:00:00+01:00,36.09,36.09,36.09,34.41
2019-12-24 07:00:00+01:00,36.41,36.41,36.41,40.0
2019-12-24 08:00:00+01:00,36.39,36.39,36.39,31.99
2019-12-24 09:00:00+01:00,37.0,37.0,37.0,37.5
2019-12-24 10:00:00+01:00,36.63,36.63,36.63,48.4
2019-12-24 11:00:00+01:00,37.0,37.0,37.0,49.91
2019-12-24 12:00:00+01:00,37.11,37.11,37.11,47.01
2019-12-24 13:00:00+01:00,37.18,37.18,37.18,44.91
2019-12-24 14:00:00+01:00,37.13,37.13,37.13,39.34
2019-12-24 15:00:00+01:00,37.51,37.51,37.51,34.47
2019-12-24 16:00:00+01:00,38.27,38.27,38.27,36.0
2019-12-24 17:00:00+01:00,38.71,38.71,38.71,50.93
2019-12-24 18:00:00+01:00,37.41,37.41,37.41,52.78
2019-12-24 19:00:00+01:00,36.04,36.04,36.04,45.6
2019-12-24 20:00:00+01:00,36.34,36.34,36.34,43.6
